transaction_id,customer_id,merchant_id,amount,time,is_fraud
4351,350,44,162.74369343463457,2023-06-11 14:00:00,0
4352,419,31,74.94493986254376,2023-07-04 08:00:00,0
4353,341,52,193.77743573106682,2023-07-13 15:00:00,0
4354,313,8,104.6210034373343,2023-07-02 20:00:00,0
4355,448,43,104.44591680938673,2023-02-21 05:00:00,0
4356,2,59,53.90200103200718,2023-12-24 17:00:00,0
4357,206,93,7.6407105882527,2023-03-13 09:00:00,0
4358,14,78,68.18398461993085,2023-03-04 05:00:00,0
4359,445,68,210.5508842970358,2023-05-24 19:00:00,0
4360,487,90,87.6138280186205,2023-05-08 07:00:00,0
4361,189,58,15.480594207366769,2023-11-13 10:00:00,0
4362,352,85,4.664361734489077,2023-09-01 12:00:00,0
4363,264,53,176.08918690885295,2023-12-05 21:00:00,0
4364,97,1,214.22162750254543,2023-11-23 15:00:00,0
4365,491,42,128.47850659347745,2023-01-09 16:00:00,0
4366,325,47,114.50221198980412,2023-01-24 13:00:00,0
4367,497,95,87.92635291294249,2023-06-16 13:00:00,1
4368,348,57,40.357974978563874,2023-04-30 17:00:00,0
4369,311,63,23.122951998404574,2023-07-24 19:00:00,0
4370,379,79,22.816694308451282,2023-02-11 14:00:00,0
4371,179,55,88.51667259265457,2023-09-01 10:00:00,0
4372,338,90,11.284956859432858,2023-02-21 14:00:00,0
4373,376,50,85.18540628019821,2023-05-31 12:00:00,0
4374,311,25,128.12721409357601,2023-12-31 14:00:00,0
4375,74,67,3.7941980902348784,2023-10-20 20:00:00,0
4376,402,92,236.73092024435843,2023-09-16 17:00:00,0
4377,17,17,100.35713213217346,2023-09-12 16:00:00,0
4378,408,12,164.19367931489305,2023-06-04 16:00:00,0
4379,427,87,227.35843918239956,2023-10-08 09:00:00,1
4380,448,60,120.00491162153652,2023-03-28 07:00:00,0
4381,459,58,59.069389299337146,2023-03-01 11:00:00,0
4382,247,85,31.273202736787887,2023-10-04 17:00:00,0
4383,124,32,167.74555506201935,2023-04-19 19:00:00,0
4384,88,97,24.044378206599212,2023-12-04 08:00:00,0
4385,359,12,1.6074186759375289,2023-02-24 16:00:00,0
4386,223,92,73.60592180081439,2023-01-15 15:00:00,0
4387,83,42,25.78675194072598,2023-07-16 13:00:00,0
4388,393,36,70.13711341059054,2023-04-23 10:00:00,0
4389,369,33,77.52647903206167,2023-12-07 16:00:00,0
4390,244,86,360.1233975460099,2023-03-05 20:00:00,0
4391,341,18,94.50838815484381,2023-10-01 10:00:00,0
4392,325,93,0.7727583970582781,2023-09-09 10:00:00,0
4393,47,89,7.126043084789672,2023-06-20 18:00:00,0
4394,447,29,273.9266304230059,2023-10-22 19:00:00,0
4395,393,77,59.61801144566429,2023-02-03 10:00:00,0
4396,330,44,114.64160261402394,2023-07-13 12:00:00,0
4397,467,92,227.90053759533387,2023-07-15 11:00:00,0
4398,335,83,305.26391293431953,2023-10-15 13:00:00,0
4399,495,56,59.89711246676793,2023-04-30 13:00:00,0
4400,115,34,316.1939747698575,2023-03-01 11:00:00,0
4401,149,12,132.5475530280048,2023-02-27 10:00:00,0
4402,46,44,55.35038080243599,2023-10-31 15:00:00,0
4403,480,25,6.531144830283677,2023-03-01 11:00:00,0
4404,294,48,97.22247411500365,2023-03-07 11:00:00,0
4405,437,41,28.392509740982657,2023-07-14 13:00:00,0
4406,296,95,208.40631381653475,2023-01-01 09:00:00,0
4407,160,8,20.63071512890606,2023-10-30 12:00:00,0
4408,275,25,204.25603206966113,2023-07-18 04:00:00,0
4409,217,41,317.6909560741561,2023-07-06 13:00:00,0
4410,409,87,103.18176756422397,2023-03-06 11:00:00,0
4411,267,85,17.76315016558147,2023-11-05 13:00:00,0
4412,303,29,220.36577822153177,2023-02-24 15:00:00,0
4413,203,2,134.68092654972276,2023-10-03 19:00:00,0
4414,437,59,175.60658624998916,2023-06-11 16:00:00,0
4415,75,38,136.21409928951203,2023-04-23 07:00:00,0
4416,256,88,34.92620361392807,2023-08-22 14:00:00,0
4417,76,77,18.085260425587112,2023-05-26 15:00:00,0
4418,75,96,28.003070971100513,2023-12-07 14:00:00,0
4419,435,90,156.58312620040104,2023-01-18 15:00:00,0
4420,307,41,308.21201224426056,2023-06-08 11:00:00,0
4421,258,89,220.69532149484127,2023-03-05 09:00:00,0
4422,141,91,7.304390797729001,2023-10-21 10:00:00,0
4423,245,81,47.40079705496806,2023-04-21 10:00:00,0
4424,254,38,76.79921874230664,2023-12-27 14:00:00,0
4425,495,49,167.6367032482224,2023-01-31 11:00:00,0
4426,415,43,219.8900231180773,2023-03-20 15:00:00,0
4427,424,92,270.02608416388716,2023-04-18 05:00:00,0
4428,435,94,263.4502568439682,2023-04-26 09:00:00,0
4429,359,95,34.457794087146326,2023-01-27 10:00:00,0
4430,473,100,38.4812986902077,2023-04-02 15:00:00,0
4431,439,63,33.611310951708276,2023-07-20 18:00:00,0
4432,154,85,63.279174416366004,2023-03-23 17:00:00,0
4433,12,71,192.2527383221575,2023-07-20 11:00:00,0
4434,173,55,108.29418137866078,2023-12-14 18:00:00,0
4435,243,45,41.38227656058821,2023-07-20 02:00:00,0
4436,201,10,66.06936876656509,2023-09-28 17:00:00,0
4437,373,37,71.28799442347045,2023-05-25 14:00:00,0
4438,357,25,24.24140071306501,2023-12-25 15:00:00,0
4439,439,71,84.57595695306063,2023-07-21 14:00:00,0
4440,50,17,74.6933707005627,2023-06-15 10:00:00,0
4441,386,75,22.78971257931962,2023-01-28 10:00:00,0
4442,436,91,72.0094176405741,2023-06-05 14:00:00,0
4443,235,84,127.2113942281367,2023-03-25 17:00:00,0
4444,296,18,25.387317191503723,2023-08-15 13:00:00,0
4445,357,62,78.98592582160924,2023-05-30 15:00:00,0
4446,460,19,137.69169174908126,2023-04-18 19:00:00,0
4447,112,96,95.55662078390958,2023-04-11 17:00:00,0
4448,377,84,84.45472716045538,2023-01-05 05:00:00,0
4449,186,93,134.43451765034706,2023-10-22 12:00:00,0
4450,53,87,61.196183640246375,2023-03-17 10:00:00,0
4451,193,55,158.20231590691506,2023-12-14 19:00:00,0
4452,431,22,75.32676424977623,2023-01-29 15:00:00,0
4453,50,46,327.7142800926101,2023-08-31 15:00:00,0
4454,92,7,197.6509005290905,2023-03-02 11:00:00,0
4455,264,84,40.646668776154044,2023-06-23 10:00:00,0
4456,304,56,178.05420261266653,2023-03-18 17:00:00,0
4457,322,93,7.992132831688917,2023-07-26 08:00:00,0
4458,126,5,129.6549433589237,2023-03-02 19:00:00,0
4459,124,51,137.02423582538316,2023-09-08 17:00:00,0
4460,155,89,55.68109151058657,2023-11-02 16:00:00,0
4461,489,23,8.715971000710848,2023-12-01 09:00:00,0
4462,382,49,78.4663383232428,2023-12-21 20:00:00,0
4463,408,86,18.61131508855419,2023-12-04 14:00:00,0
4464,46,100,66.23622397368577,2023-08-26 07:00:00,0
4465,443,84,52.77847591637608,2023-07-15 12:00:00,0
4466,141,81,147.03697893313227,2023-12-01 10:00:00,0
4467,228,48,444.3659998770632,2023-01-06 08:00:00,0
4468,62,15,82.842803521972,2023-02-12 16:00:00,0
4469,63,63,120.3401937576106,2023-11-25 16:00:00,0
4470,343,66,90.74700148025933,2023-04-26 17:00:00,0
4471,12,76,132.0254300422999,2023-10-21 15:00:00,0
4472,294,62,46.40484750120829,2023-05-21 17:00:00,0
4473,356,96,586.4942661588826,2023-02-18 01:00:00,0
4474,407,76,154.38600403327766,2023-04-03 15:00:00,0
4475,197,62,119.39971655370375,2023-11-27 15:00:00,0
4476,360,56,79.54864684938767,2023-06-02 18:00:00,0
4477,293,17,228.54592263267608,2023-02-20 17:00:00,0
4478,167,9,110.08989190367619,2024-01-01 14:00:00,0
4479,466,69,55.76301822705201,2023-04-05 11:00:00,0
4480,208,90,0.42059936338785997,2023-01-11 17:00:00,0
4481,202,72,143.43125659264268,2023-10-02 06:00:00,0
4482,402,68,370.0933357380128,2023-09-08 11:00:00,0
4483,33,67,25.143784774363702,2023-10-27 06:00:00,0
4484,276,92,52.6259743922988,2023-11-30 12:00:00,0
4485,64,97,43.46128989654665,2023-04-17 16:00:00,0
4486,495,85,16.090156809673626,2023-03-02 10:00:00,0
4487,93,77,10.307243019283868,2023-12-22 14:00:00,0
4488,93,1,83.60981528330227,2023-10-12 10:00:00,0
4489,229,41,10.337237005067951,2023-03-04 06:00:00,0
4490,21,17,72.2580450286635,2023-10-22 08:00:00,0
4491,106,84,138.94580601362549,2023-03-24 16:00:00,0
4492,45,72,97.30185277195106,2023-05-12 16:00:00,0
4493,436,97,14.213856401059195,2023-01-18 10:00:00,0
4494,44,16,95.19395134784871,2023-09-17 20:00:00,0
4495,153,47,256.6887655068258,2023-10-06 14:00:00,0
4496,88,55,356.31495760020476,2023-12-03 12:00:00,0
4497,1,32,74.55795047129725,2023-06-03 19:00:00,0
4498,24,67,87.43957169595687,2023-05-31 15:00:00,0
4499,338,69,147.3041139855921,2023-08-16 17:00:00,0
4500,72,74,24.310545397782654,2023-09-09 17:00:00,0
4501,356,41,37.47258446196655,2023-09-25 14:00:00,0
4502,467,46,70.48366034672749,2023-11-07 10:00:00,0
4503,276,66,55.62159774299915,2023-04-18 15:00:00,0
4504,353,13,83.38665193991348,2023-12-06 09:00:00,0
4505,420,6,142.87317521095062,2023-05-02 16:00:00,0
4506,19,25,139.27976652149866,2023-03-14 16:00:00,0
4507,154,28,38.45029120295536,2023-03-10 15:00:00,0
4508,309,71,67.81062435077646,2023-04-21 06:00:00,0
4509,303,46,28.466817086627305,2023-05-23 05:00:00,0
4510,66,94,72.51252820408934,2023-11-15 15:00:00,0
4511,217,10,47.747791766732234,2023-10-09 12:00:00,0
4512,131,34,49.71661532300843,2023-07-15 12:00:00,0
4513,333,21,97.7918913116728,2023-07-24 14:00:00,0
4514,234,11,126.83171652828422,2023-05-11 05:00:00,0
4515,347,55,27.904647899898322,2023-12-22 19:00:00,0
4516,74,69,82.33668865722737,2023-04-15 13:00:00,0
4517,37,81,92.02035490233915,2023-05-18 14:00:00,0
4518,325,90,56.795960890355225,2023-11-27 14:00:00,0
4519,99,92,0.11466077317308827,2023-07-10 15:00:00,0
4520,289,85,87.71629505067392,2023-11-28 11:00:00,0
4521,421,66,71.21299578681689,2023-11-06 14:00:00,0
4522,84,54,69.03998843689997,2023-03-20 20:00:00,0
4523,162,56,48.633639920589125,2023-07-14 13:00:00,1
4524,14,78,95.04326439545116,2023-05-07 17:00:00,0
4525,40,35,79.83323127531575,2023-03-05 19:00:00,0
4526,273,15,154.25665899386155,2023-12-17 14:00:00,0
4527,281,53,18.63251164520509,2023-02-03 16:00:00,0
4528,169,82,22.394847887799347,2023-02-15 19:00:00,0
4529,186,43,157.19059530525922,2023-05-20 17:00:00,0
4530,75,29,58.75899849942261,2023-05-21 18:00:00,0
4531,6,13,100.50492936856725,2023-07-13 21:00:00,0
4532,497,29,151.88804684477967,2023-07-13 11:00:00,0
4533,488,14,31.196991366013936,2023-03-05 10:00:00,0
4534,90,68,32.8406324049647,2023-06-06 15:00:00,0
4535,302,63,83.34951972086606,2023-02-18 16:00:00,0
4536,271,45,250.19701540772994,2023-12-25 18:00:00,0
4537,293,37,22.792935215763315,2023-10-10 09:00:00,0
4538,139,78,0.7155560288388036,2023-02-20 16:00:00,0
4539,460,7,44.49952039878546,2023-03-29 17:00:00,0
4540,163,97,337.22868446555066,2023-07-19 11:00:00,0
4541,93,45,24.97418679327162,2023-12-14 17:00:00,0
4542,496,69,43.10936186831491,2023-10-10 17:00:00,0
4543,305,52,151.12376631236785,2023-09-02 12:00:00,0
4544,304,17,140.08878523387068,2023-05-13 23:00:00,0
4545,5,88,52.4272575124795,2023-09-20 15:00:00,0
4546,366,20,47.73806024428096,2023-12-03 15:00:00,0
4547,65,19,6.803979375037307,2023-07-13 18:00:00,0
4548,291,95,149.04264281657862,2023-05-17 17:00:00,0
4549,28,93,11.702199304509575,2023-11-24 13:00:00,0
4550,499,48,27.948093073688963,2023-12-29 06:00:00,0
4551,399,32,7.965881001013423,2023-12-14 12:00:00,0
4552,312,54,75.58967704704502,2023-12-28 11:00:00,0
4553,235,24,254.9493727232078,2023-08-13 22:00:00,0
4554,182,60,35.03414694196799,2023-09-15 16:00:00,0
4555,147,36,15.975040380081799,2023-08-08 13:00:00,0
4556,267,92,459.75138130305896,2023-04-28 13:00:00,0
4557,157,82,8.511314020370783,2023-02-14 12:00:00,0
4558,486,40,52.11655855831133,2023-07-28 14:00:00,0
4559,395,41,76.51582781984817,2023-02-16 16:00:00,0
4560,325,11,226.8041383090234,2023-02-09 13:00:00,0
4561,374,31,15.040251209391675,2023-02-17 12:00:00,0
4562,85,74,38.73981906490741,2023-01-30 13:00:00,0
4563,44,96,38.34536181226601,2023-05-27 10:00:00,0
4564,284,64,293.05392035303703,2023-01-06 14:00:00,0
4565,493,55,15.752105836373625,2023-12-13 13:00:00,0
4566,261,94,96.25719319360653,2023-03-11 11:00:00,0
4567,246,64,54.793644441237056,2023-09-21 23:00:00,1
4568,351,87,423.49424802252474,2023-09-30 11:00:00,0
4569,358,16,64.43889349826087,2023-07-27 11:00:00,0
4570,8,79,41.93701813636194,2023-04-08 18:00:00,0
4571,467,96,117.24526213277622,2023-01-04 17:00:00,0
4572,366,55,89.44191791797508,2023-12-26 12:00:00,0
4573,274,96,202.36851967176727,2023-06-26 10:00:00,0
4574,126,95,60.52757714099779,2023-12-05 15:00:00,0
4575,487,68,65.37835718559388,2023-12-17 14:00:00,0
4576,312,6,65.28620893215168,2023-11-07 07:00:00,0
4577,230,22,253.49956468082647,2023-12-12 10:00:00,0
4578,477,98,94.04830757508643,2023-09-26 10:00:00,0
4579,463,29,18.965394840889967,2023-03-31 21:00:00,0
4580,39,47,15.085276165735623,2023-03-10 14:00:00,0
4581,264,46,110.78926405070351,2023-01-27 14:00:00,0
4582,217,64,134.4523808863448,2023-07-14 10:00:00,0
4583,88,48,82.37244337517191,2023-02-27 13:00:00,0
4584,174,87,52.7598379768639,2023-05-08 17:00:00,0
4585,426,70,128.09735685249132,2023-03-02 14:00:00,0
4586,149,39,215.34618561863078,2023-09-05 08:00:00,0
4587,151,34,63.144598623020876,2023-04-20 09:00:00,0
4588,2,95,266.9367996271502,2023-11-20 20:00:00,0
4589,292,51,73.11529140970438,2023-04-22 13:00:00,0
4590,473,40,82.57147807888025,2023-11-26 15:00:00,0
4591,264,5,157.3063265663939,2023-08-26 21:00:00,0
4592,457,80,194.47974083605658,2023-09-07 12:00:00,0
4593,30,46,49.99080650371733,2023-01-04 10:00:00,0
4594,316,59,254.1939478743659,2023-06-18 13:00:00,0
4595,153,46,117.35176215229923,2023-02-24 10:00:00,0
4596,3,45,102.42998070049435,2023-04-06 12:00:00,0
4597,206,46,130.74973265604723,2023-01-05 10:00:00,0
4598,52,56,108.31625593134808,2023-09-09 14:00:00,0
4599,102,11,261.98163936762427,2023-09-28 16:00:00,0
4600,264,20,87.05593647751296,2023-07-30 16:00:00,0
4601,64,63,2.811692674850897,2023-01-04 19:00:00,0
4602,80,99,6.951920538650579,2023-12-03 13:00:00,0
4603,129,29,11.16212345242365,2023-08-29 04:00:00,0
4604,203,48,38.71633279181424,2023-06-03 14:00:00,0
4605,187,55,45.00608420677861,2023-04-04 17:00:00,0
4606,275,35,31.63854619906379,2023-02-25 21:00:00,0
4607,225,85,152.52778902321035,2023-08-13 11:00:00,0
4608,83,18,20.167439152098147,2023-07-01 12:00:00,0
4609,383,56,39.63924499698069,2023-01-03 15:00:00,0
4610,184,91,13.257206612287023,2023-04-12 16:00:00,0
4611,57,25,7.779163317132822,2023-05-26 13:00:00,0
4612,21,18,54.76307779440571,2023-07-22 13:00:00,0
4613,216,96,141.25720105273462,2023-06-19 13:00:00,0
4614,462,5,125.58696232875664,2023-03-24 12:00:00,0
4615,342,26,300.94648716736833,2023-09-03 20:00:00,0
4616,492,86,3.346761342103035,2023-05-17 06:00:00,0
4617,61,54,103.55354404750167,2023-09-08 02:00:00,0
4618,282,64,100.53625691023818,2023-12-16 08:00:00,0
4619,366,17,61.96448156067087,2023-06-16 13:00:00,0
4620,385,98,60.826625948461974,2023-07-24 20:00:00,0
4621,257,93,32.67375819135557,2023-07-19 19:00:00,0
4622,68,15,42.30621591584394,2023-02-25 13:00:00,0
4623,406,3,42.706660606941874,2023-03-06 14:00:00,0
4624,80,45,36.0107284584827,2023-09-14 12:00:00,0
4625,7,99,21.383559483309636,2023-12-17 18:00:00,0
4626,122,7,6.337288943410208,2023-12-14 14:00:00,0
4627,425,44,362.33568985612,2023-08-08 02:00:00,0
4628,500,77,105.03311853653541,2023-01-05 11:00:00,0
4629,223,62,72.24656536415938,2023-05-29 23:00:00,0
4630,145,63,1.8902240836030977,2023-02-12 16:00:00,0
4631,390,55,84.45270682863242,2023-05-07 11:00:00,0
4632,317,20,114.71213159599777,2023-09-19 15:00:00,0
4633,96,32,70.72521708730008,2023-05-24 08:00:00,0
4634,393,15,122.29719381437194,2023-05-15 17:00:00,0
4635,359,32,17.051485580708466,2023-12-08 15:00:00,0
4636,421,55,121.25026823644266,2023-04-12 14:00:00,0
4637,243,91,236.46674944803112,2023-02-22 10:00:00,0
4638,359,94,6.508842237787897,2023-09-15 09:00:00,0
4639,313,24,102.65142821097821,2023-04-07 15:00:00,0
4640,438,76,153.63605594624457,2023-11-19 12:00:00,0
4641,325,20,54.015398166906394,2023-04-28 19:00:00,0
4642,62,17,133.08235144626983,2023-07-25 11:00:00,1
4643,20,36,200.22476345515435,2023-04-09 15:00:00,0
4644,476,19,34.115279950972244,2023-08-07 11:00:00,0
4645,10,79,27.827270878164413,2023-04-13 08:00:00,0
4646,47,7,230.6646515065038,2023-07-14 09:00:00,0
4647,209,68,135.3956243744459,2023-06-06 15:00:00,0
4648,359,82,18.09461857763324,2023-04-29 12:00:00,0
4649,114,44,65.42600650818537,2023-08-07 22:00:00,0
4650,246,8,19.891417877742317,2023-09-19 17:00:00,0
4651,219,83,113.7708697295304,2023-01-27 10:00:00,0
4652,156,15,40.58645591415225,2023-05-18 21:00:00,0
4653,187,36,110.42033046482756,2023-06-29 12:00:00,0
4654,365,54,43.79269810994141,2023-05-07 13:00:00,0
4655,164,7,134.1539147888474,2023-04-04 12:00:00,0
4656,21,1,85.49680100673787,2023-01-27 10:00:00,0
4657,339,96,129.05134038361902,2023-06-14 12:00:00,0
4658,109,37,12.758156217510876,2023-08-30 10:00:00,0
4659,144,78,42.99747749698115,2023-02-21 18:00:00,0
4660,221,24,18.71052871109452,2023-05-10 16:00:00,0
4661,486,63,123.22796769032492,2023-07-06 18:00:00,0
4662,172,39,33.63943770683825,2023-02-27 12:00:00,0
4663,50,86,8.119143628215964,2023-01-07 19:00:00,0
4664,350,71,56.0493516072343,2023-03-08 10:00:00,1
4665,170,47,11.862583034768983,2023-07-05 10:00:00,0
4666,381,100,27.759693385639544,2023-10-29 10:00:00,0
4667,271,78,49.77911872722415,2023-07-10 13:00:00,0
4668,122,84,240.36636436178784,2023-05-22 17:00:00,0
4669,108,75,38.355161925744554,2023-07-16 22:00:00,0
4670,45,14,355.7046963265721,2023-03-08 09:00:00,0
4671,323,96,315.8028428367208,2023-11-05 10:00:00,0
4672,62,6,23.356987082643133,2023-10-28 11:00:00,0
4673,496,84,211.40250616591976,2023-04-08 10:00:00,0
4674,99,91,6.6559705252045465,2023-08-17 10:00:00,0
4675,474,13,63.78916236383812,2023-02-08 10:00:00,0
4676,483,70,188.87351863849472,2023-11-13 15:00:00,0
4677,176,39,112.93804343011719,2023-08-31 11:00:00,0
4678,390,26,12.180752071957212,2023-10-01 16:00:00,0
4679,370,20,44.367010587445,2023-01-23 11:00:00,0
4680,66,25,26.656851237303535,2023-08-03 11:00:00,0
4681,282,92,55.974554265477195,2023-05-10 13:00:00,0
4682,457,98,5.514508619046715,2023-10-14 12:00:00,0
4683,500,45,197.18068209810028,2023-07-07 16:00:00,1
4684,230,81,339.380428223293,2023-03-02 17:00:00,0
4685,467,56,43.9685061321464,2023-02-04 05:00:00,0
4686,248,54,137.20717427148742,2023-09-26 12:00:00,0
4687,477,65,9.43918508390544,2023-01-12 11:00:00,0
4688,86,77,80.19149452643893,2023-05-21 23:00:00,0
4689,357,17,285.7323104771306,2023-05-29 18:00:00,0
4690,24,73,34.58375728600813,2023-02-01 05:00:00,0
4691,407,89,72.19339336054662,2023-04-08 13:00:00,0
4692,380,51,4.585161214998303,2023-09-11 12:00:00,0
4693,351,69,27.112220704058725,2023-09-20 16:00:00,0
4694,498,10,67.56082395683323,2023-03-26 20:00:00,0
4695,225,97,65.67437353306069,2023-09-18 17:00:00,0
4696,197,72,20.982451992911198,2023-07-19 11:00:00,0
4697,206,78,151.78885840055494,2023-05-20 15:00:00,0
4698,106,24,43.72974404246556,2023-01-02 06:00:00,0
4699,82,74,16.065023351895217,2023-04-22 14:00:00,0
4700,304,90,11.08247355186711,2023-01-05 16:00:00,0
4701,451,66,5.869598963897813,2023-08-22 04:00:00,0
4702,258,91,233.51771704997546,2023-09-26 15:00:00,0
4703,133,39,50.22640451741241,2023-04-23 17:00:00,0
4704,152,91,86.407799140464,2023-05-18 13:00:00,0
4705,283,16,11.245689441755987,2023-03-29 16:00:00,0
4706,115,6,46.23997891707624,2023-10-01 14:00:00,0
4707,122,38,5.652577539204643,2023-01-21 16:00:00,0
4708,328,19,82.26798994015205,2023-05-23 12:00:00,0
4709,475,18,18.22010641547715,2023-05-19 18:00:00,0
4710,448,7,50.33816376204325,2023-11-25 11:00:00,0
4711,128,27,84.89539743730677,2023-10-01 14:00:00,0
4712,60,1,183.68499898171046,2023-11-29 20:00:00,0
4713,178,81,333.707586782133,2023-11-06 12:00:00,0
4714,498,48,103.40345313101538,2023-06-16 22:00:00,0
4715,43,91,50.12746925218268,2023-10-09 18:00:00,0
4716,136,93,52.257907953842455,2023-03-10 21:00:00,0
4717,210,79,143.11382566554616,2023-05-31 07:00:00,0
4718,167,8,7.007398770997709,2023-11-17 12:00:00,0
4719,418,2,39.04485982921575,2023-07-02 15:00:00,0
4720,113,94,7.969591853323624,2023-05-24 15:00:00,0
4721,91,33,77.45503244887672,2023-01-09 06:00:00,0
4722,276,85,184.7890565777294,2023-10-26 10:00:00,0
4723,55,93,4.871515630781366,2023-12-19 09:00:00,0
4724,196,84,6.660746050691042,2023-05-12 13:00:00,0
4725,446,81,77.54922475739122,2023-11-21 08:00:00,0
4726,310,71,57.756604733092644,2023-04-16 14:00:00,0
4727,419,57,128.67338877979358,2023-04-23 09:00:00,0
4728,167,35,134.1511737836005,2023-04-15 13:00:00,0
4729,298,81,123.30704798057323,2023-07-22 18:00:00,0
4730,80,58,35.12245594516987,2023-04-29 13:00:00,0
4731,374,93,130.13124958344082,2023-08-11 14:00:00,0
4732,189,19,142.93363267220076,2023-09-03 12:00:00,0
4733,48,64,103.7584929465843,2023-04-03 17:00:00,0
4734,236,24,63.84868697770381,2023-04-01 16:00:00,0
4735,97,73,41.86670656703374,2023-09-09 12:00:00,0
4736,483,94,86.39634791782058,2023-04-03 16:00:00,0
4737,332,37,23.325279580464596,2023-01-11 16:00:00,0
4738,159,21,74.61025787097164,2023-04-01 16:00:00,0
4739,419,51,64.62177343763315,2023-12-18 12:00:00,0
4740,312,25,125.60709480487064,2023-02-05 13:00:00,0
4741,74,10,60.33503780744647,2023-08-07 16:00:00,0
4742,126,59,185.17861786118686,2023-11-27 15:00:00,0
4743,497,52,120.56642195587987,2023-02-21 23:00:00,0
4744,371,68,165.85192387907986,2023-03-12 14:00:00,0
4745,373,97,133.56997527599324,2023-01-07 21:00:00,0
4746,309,13,79.21172880592736,2023-07-13 12:00:00,0
4747,197,3,186.14721578708276,2023-02-26 11:00:00,0
4748,424,2,189.21896688904434,2023-11-26 13:00:00,0
4749,479,6,173.27923644131576,2023-03-09 15:00:00,0
4750,128,99,14.071393813616067,2023-02-12 12:00:00,0
4751,138,19,53.36113485199411,2023-11-18 13:00:00,0
4752,308,2,8.585410943797442,2023-01-05 17:00:00,0
4753,491,14,22.64890240569662,2023-10-05 20:00:00,0
4754,377,44,104.90591263911817,2023-12-29 16:00:00,0
4755,44,26,5.817441443999061,2023-03-13 07:00:00,0
4756,246,98,39.77972075495508,2023-10-16 19:00:00,0
4757,457,57,174.54690875129128,2023-03-25 16:00:00,0
4758,158,43,49.06687413275005,2023-09-03 15:00:00,0
4759,80,32,354.410430288696,2023-01-29 10:00:00,0
4760,279,89,13.674322251268581,2023-05-17 12:00:00,0
4761,322,70,3.6148939352284177,2023-03-05 20:00:00,0
4762,11,6,32.21019397745638,2023-02-22 23:00:00,1
4763,279,38,14.825122334583037,2023-02-22 14:00:00,0
4764,262,54,47.743350882942956,2023-03-14 10:00:00,0
4765,1,29,54.08736986373338,2023-01-13 12:00:00,0
4766,117,55,70.53693650220943,2023-07-17 11:00:00,0
4767,76,46,28.488196009588794,2023-12-02 14:00:00,0
4768,147,29,55.14958719663293,2023-12-17 11:00:00,0
4769,197,88,205.5053277905298,2023-02-27 17:00:00,0
4770,252,22,144.07360740076857,2023-02-26 16:00:00,0
4771,115,14,116.04660138444582,2023-05-25 09:00:00,0
4772,183,10,62.99070356085299,2023-11-12 12:00:00,0
4773,171,16,52.81508653696654,2023-07-04 02:00:00,0
4774,473,11,45.71200392447838,2023-01-23 13:00:00,0
4775,310,20,41.7868561668428,2023-04-02 15:00:00,0
4776,220,68,129.73903201427882,2023-06-21 13:00:00,0
4777,308,24,127.82137096781878,2023-12-14 13:00:00,0
4778,218,20,99.30612423492981,2023-12-08 11:00:00,0
4779,352,39,56.6628191184367,2023-11-16 15:00:00,0
4780,419,37,38.40838971837767,2023-06-28 15:00:00,0
4781,449,14,111.1265109050752,2023-05-19 18:00:00,0
4782,470,64,167.03072768432824,2023-12-05 11:00:00,0
4783,189,34,411.0372051669657,2023-12-31 11:00:00,0
4784,409,10,22.66110679182645,2023-01-02 21:00:00,0
4785,442,20,19.68913374927474,2023-12-02 15:00:00,0
4786,76,41,213.3104361530552,2023-03-17 14:00:00,0
4787,200,58,107.93627481134376,2023-09-02 10:00:00,0
4788,418,9,209.6862067916553,2023-02-27 08:00:00,0
4789,296,55,6.794744956732828,2023-05-23 11:00:00,0
4790,75,12,17.945754108784012,2023-06-15 12:00:00,0
4791,66,24,25.541124204825394,2023-07-17 19:00:00,0
4792,181,41,85.49821154884675,2023-09-11 09:00:00,0
4793,218,62,111.07489346983942,2023-12-22 17:00:00,0
4794,499,53,221.3113618765596,2023-11-05 17:00:00,0
4795,407,82,84.834174347584,2023-06-20 13:00:00,0
4796,71,84,79.92557487436235,2023-05-06 12:00:00,0
4797,197,54,5.5424641704541715,2023-10-09 10:00:00,0
4798,255,69,116.66754803268253,2023-10-01 11:00:00,0
4799,253,69,10.457565296181908,2023-10-02 11:00:00,0
4800,421,30,45.89761839833532,2023-07-16 14:00:00,0
4801,43,75,18.89446154644638,2023-08-04 15:00:00,0
4802,270,74,132.39835330708866,2023-12-22 14:00:00,0
4803,416,96,21.38553427391074,2023-04-23 11:00:00,0
4804,360,12,135.12585375616334,2023-05-01 16:00:00,0
4805,186,1,35.62433676240525,2023-04-15 15:00:00,0
4806,436,3,15.984430760418123,2023-07-05 11:00:00,0
4807,286,61,2.087829424379171,2023-03-10 07:00:00,0
4808,472,15,34.31993591347528,2023-01-31 18:00:00,0
4809,467,45,12.770368767374737,2023-07-04 14:00:00,0
4810,435,100,18.896984080698324,2023-03-13 10:00:00,0
4811,151,59,177.81728323940666,2023-03-15 12:00:00,0
4812,428,71,15.634150015026815,2023-08-04 22:00:00,0
4813,125,27,52.49561705161513,2023-04-25 10:00:00,0
4814,29,96,8.362543409789145,2023-03-12 18:00:00,0
4815,61,90,107.39892165989295,2023-12-27 19:00:00,0
